ID
1502712
0117571
0120201
0084234
0466342
0043040
1333125
0094074
5108870
0072271
0116996
0077651
0073629
0083907
8079248
1467304
0185937
1700841
0458481
2387433
0107362
1077258
0139414
2679042
0464154
0439815
0111301
0086320
4877122
1853739
0077713
6920084
0830558
0085811
0108255
0411475
0338095
0078087
0088993
0080749
0070034
0082118
0119707
3908142
0327554
0102034
0938283
0070948
0068833
4255304
0799949
0120177
1172994
0049366
0120524
0088206
0089885
0094761
0087050
0052077
1213644
0073768
0077681
0072856
0091225
0089893
0095560
0816462
5690360
0109770
0417148
1727776
0071222
0104009
0092610
0450345
0082418
0105156
0383222
0094612
0131325
0095444
0091828
0051418
0078908
2784512
0090837
0076150
6218010
0092076
0091083
2002718
0086352
1612774
0091630
0097138
0047573
0081383
0090887
0424823
0107387
0051744
0060153
0116075
3850590
0055830
0069895
8328716
1139592
0072285
0063671
0044121
0086264
0081114
0090192
0086610
0926129
0110978
0068309
0080904
0082748
13429362
0082498
0046876
0362165
0097388
0080040
3672742
1640459
0101988
0069897
8998472
0089200
7394674
0120199
0120610
0111361
31557927
0114733
0082776
0059170
0085694
0105643
0071517
1525366
0080354
0081184
0779982
0093146
0115819
0088708
0092115
1716747
0095756
1472584
0045917
0084749
0097858
0086998
0066380
0044091
0096945
0765446
0082379
9820556
0084556
0099180
0051390
0096425
0079946
0063242
0124014
0086013
9624766
2943178
0050627
3375286
0098503
0110647
0089503
0082696
0069729
0047976
0086999
0096142
0116503
0082910
0068264
0081248
0104139
0080379
2098627
0073043
0056983
0058606
0049964
0087796
0062395
0050084
0079894
0054033
0056405
0080391
0081186
0057693
0087042
0088103
2403883
0122037
1456941
0113119
0489235
0100152
0079813
1185266
0084788
0108342
0068273
0089539
0071216
0107668
0078317
0143096
0107529
0051380
0212879
0082818
0074434
0485976
0067810
0068284
0339034
0064699
6032328
4121086
0091339
0113500
0081229
1305591
0045546
0466766
0111244
0069239
0106454
0052564
0048215
0161492
1836912
0095878
0054687
0054462
0057495
0103213
0117128
0091165
1047490
0117609
0068619
0051887
0090866
0087229
0095483
0091166
0096310
3503840
0125510
0087798
0117330
0063595
0043954
12706382
0113609
10096422
0190024
0067069
0106451
0116341
0118763
0049370
6403680
0049793
0122132
10481868
35230932
0080421
0083959
0118665
0878695
0082122
0108142
0097007
0065832
0072725
2044801
1212974
0091836
0066830
0113361
0106521
0339840
0070222
0116770
0073470
0082511
0085672
0069745
0094122
14302272
1172571
0114683
0082479
0270846
0088757
0079082
0076112
0082338
0074455
0099364
0085318
0074633
0057887
0087805
0110329
0080707
0056860
0118589
0056331
2126362
0113762
0080931
0089274
0308208
0090915
0106819
0462485
0102687
0112942
0089243
0106753
0061189
0069005
0067995
0097573
0052646
0090057
0114786
0085253
0084028
0057541
3917506
21913634
0075989
0053933
2797190
0083033
0114306
0108517
0059878
0393956
0098257
0433963
0800003
0082559
1727252
0092848
0106922
0110255
0095989
0081259
0077414
0046248
0372873
1129441
0082000
0069956
0084010
0110410
0082084
0089622
0055478
7773340
0050720
0072831
11585560
0099720
0087759
0054298
0279222
6053472
0116294
1727261
6015706
0089104
8387464
0086176
0497915
0042206
0052132
0081515
0182996
4447090
0102422
1291549
0072324
0104115
0067929
0087998
0091003
11243342
0054240
0083960
0050767
9472532
0058694
0109764
0101744
0307109
0051993
6332764
0083296
0120467
0329954
21053530
3598222
0067055
9904802
0051570
0068370
1446072
0187251
0054950
0075990
0049248
0054938
0113816
0099108
0101628
0358551
2690160
5940342
0104609
0055019
0061070
0043360
0083853
2638662
0050432
0078806
0055106
3827540
0069796
7375304
0050147
0075850
0072747
6984230
0098344
2369396
0069279
0092863
0092812
0089271
0042521
0075783
5266668
0199439
0050439
0106620
0047209
0088100
0118577
11650674
0060173
0109809
0042219
0075620
0065470
0109517
0087418
0111552
0076109
0108568
0460898
0100589
0057465
0052696
0057100
0085588
0082378
0042529
0097410
0049128
0051665
0071624
1341340
0054673
0243327
0043291
0110022
2039380
0056098
0081793
0050964
0051381
0162211
0047012
0116247
2370228
0049437
0057480
0045334
23924182
0050457
0103773
0094918
0100707
0114193
0057015
0074653
0096786
0043998
0279223
0048682
0290028
0043759
0052378
0066578
0476729
0082279
0051756
0098399
8879926
0099743
0074415
0083310
0051128
0346811
0057069
0043433
0100247
0361399
0166727
0235608
0100688
0052610
0109760
0091617
0094059
0058267
0042953
0054209
5662550
0061504
0068545
0045562
0075088
0046885
7657364
1739305
11791146
9327782
0094034
0092172
0049804
1380784
0140533
0052609
0145761
0051724
0063090
0045609
0099749
0049857
0121694
